record_id,stage41_provenance,stage42_action,final_provenance,stage41_lsr_labels,stage42_new_lsr_labels,final_lsr_labels,top_score,second_score,margin,evidence_labels,semantic_score,agreement_state,decision,reason
OILPS_OSHA_03912,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.5358,0.0136,0.5222,Safe Mechanical Lifting | Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.5358, Margin=0.5222)."
OILPS_OSHA_03913,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0991,0.0009,0.0982,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03914,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9993,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03915,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0441,0.0172,0.0269,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0441, Margin=0.0269)."
OILPS_OSHA_03916,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9496,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03917,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0701,0.0209,0.0492,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03918,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0256,0.0052,0.0204,Hot Work,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0256, Margin=0.0204)."
OILPS_OSHA_03919,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0027,0.0016,0.0011,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03920,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0269,0.0215,0.0054,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03921,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0396,0.0013,0.0383,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03922,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.9974,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03923,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0021,0.0012,0.0009,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03924,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0012,0.0009,0.0003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03925,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.6752,0.3225,0.3527,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.6752, Margin=0.3527)."
OILPS_OSHA_03926,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.8694,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03927,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.2277,0.0206,0.2071,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03928,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.937,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03929,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0121,0.0069,0.0052,Safe Mechanical Lifting,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0121, Margin=0.0052)."
OILPS_OSHA_03930,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0024,0.0005,0.0019,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03931,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9835,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03932,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.3276,0.2573,0.0703,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03933,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0013,0.0005,0.0008,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0013, Margin=0.0008)."
OILPS_OSHA_03934,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0437,0.0059,0.0378,Line of Fire,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0437, Margin=0.0378)."
OILPS_OSHA_03935,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.3467,0.2637,0.083,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03936,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.012,0.0014,0.0106,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03937,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9994,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03938,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.9987,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03939,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting | Driving,NONE,Safe Mechanical Lifting | Driving,0.9575,0.0,1.0,Safe Mechanical Lifting | Driving,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03940,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.5617,0.0247,0.537,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.5617, Margin=0.5370)."
OILPS_OSHA_03941,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.3597,0.2435,0.1162,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03942,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0091,0.0016,0.0075,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0091, Margin=0.0075)."
OILPS_OSHA_03943,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.007,0.0006,0.0064,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0070, Margin=0.0064)."
OILPS_OSHA_03944,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.2453,0.0045,0.2408,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03945,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0491,0.0084,0.0407,Safe Mechanical Lifting | Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0491, Margin=0.0407)."
OILPS_OSHA_03946,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0933,0.0066,0.0867,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03947,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0009,0.0002,0.0007,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03948,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0113,0.0003,0.011,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03949,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1981,0.0018,0.1963,Working at Height,0.75,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1981, Margin=0.1963)."
OILPS_OSHA_03950,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,1.0,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03951,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Driving | Working at Height,NONE,Driving | Working at Height,0.9931,0.0,1.0,Driving | Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03952,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0198,0.01,0.0098,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03953,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0014,0.0007,0.0007,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03954,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.9917,0.9626,0.0291,Safe Mechanical Lifting | Working at Height,0.75,STRONG_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.9917, Margin=0.0291)."
OILPS_OSHA_03955,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.6561,0.0188,0.6373,Working at Height,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.6561, Margin=0.6373)."
OILPS_OSHA_03956,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1016,0.0135,0.0881,NONE,0.7,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03957,HUMAN_REVIEW,NEW_MODEL_PREDICTION,MODEL_PREDICTED,UNKNOWN,Safe Mechanical Lifting,Safe Mechanical Lifting,0.6897,0.0028,0.6869,Line of Fire | Safe Mechanical Lifting,0.75,STRONG_AGREEMENT,ACCEPT_NEW_MODEL_PREDICTED,"Strong multi-signal agreement (Score=0.6897, Margin=0.6869, SemScore=0.7500)."
OILPS_OSHA_03958,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.004,0.0037,0.0003,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03959,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0852,0.0439,0.0413,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03960,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9912,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03961,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0446,0.002,0.0426,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03962,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0073,0.0005,0.0068,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03963,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9926,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03964,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9464,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03965,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.6991,0.0529,0.6462,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.6991, Margin=0.6462)."
OILPS_OSHA_03966,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.8637,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03967,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.375,0.092,0.283,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03968,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0009,0.0007,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03969,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting | Line of Fire,NONE,Safe Mechanical Lifting | Line of Fire,0.9913,0.0,1.0,Safe Mechanical Lifting | Line of Fire,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03970,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation | Hot Work,NONE,Energy Isolation | Hot Work,0.9591,0.0,1.0,Energy Isolation | Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03971,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.0408,0.0385,0.0023,Line of Fire,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.0408, Margin=0.0023)."
OILPS_OSHA_03972,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1011,0.0376,0.0635,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03973,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.4096,0.0228,0.3868,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03974,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9974,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03975,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9975,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03976,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height,NONE,Working at Height,0.8107,0.0,1.0,Working at Height,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03977,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0185,0.0113,0.0072,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03978,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.513,0.0041,0.5089,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.5130, Margin=0.5089)."
OILPS_OSHA_03979,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9993,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03980,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.031,0.0016,0.0294,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03981,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0107,0.0107,0.0,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03982,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9997,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03983,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Energy Isolation,NONE,Energy Isolation,0.9853,0.0,1.0,Energy Isolation,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03984,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0011,0.0005,0.0006,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03985,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1313,0.0818,0.0495,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03986,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0006,0.0004,0.0002,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03987,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Hot Work,NONE,Hot Work,0.9953,0.0,1.0,Hot Work,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03988,UNKNOWN,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.1119,0.0167,0.0952,Safe Mechanical Lifting,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.1119, Margin=0.0952)."
OILPS_OSHA_03989,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9943,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03990,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0023,0.0013,0.001,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03991,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0108,0.0058,0.005,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03992,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.8136,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03993,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.1718,0.0111,0.1607,NONE,0.55,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03994,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Working at Height | Safe Mechanical Lifting,NONE,Working at Height | Safe Mechanical Lifting,0.992,0.0,1.0,Working at Height | Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03995,HUMAN_REVIEW,NEW_REVIEW_PENDING,HUMAN_REVIEW_PENDING,UNKNOWN,UNKNOWN,UNKNOWN,0.4663,0.0056,0.4607,NONE,0.35,PARTIAL_AGREEMENT,SENT_TO_HUMAN_REVIEW_PENDING,"Moderate confidence or partial evidence agreement (TopScore=0.4663, Margin=0.4607)."
OILPS_OSHA_03996,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0501,0.0227,0.0274,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
OILPS_OSHA_03997,MODEL_PREDICTED,PRESERVED_STAGE41_ASSIGNMENT,MODEL_PREDICTED,Safe Mechanical Lifting,NONE,Safe Mechanical Lifting,0.9996,0.0,1.0,Safe Mechanical Lifting,1.0,STRONG_AGREEMENT,PRESERVED_STAGE41_ASSIGNMENT,Preserved Stage 41 confirmed assignment (MODEL_PREDICTED).
OILPS_OSHA_03998,UNKNOWN,REMAINED_UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0155,0.0024,0.0131,NONE,0.35,NO_EVIDENCE,REJECTED_UNKNOWN,Insufficient multi-signal model/evidence support.
